     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
  2.91       -0.00        0.06        1.40        0.59        0.02       67.27      -23.07     -728.77        8.91        7.51
  2.92       -0.00        0.05        1.41        0.59        0.01       66.88      -22.99     -726.46        8.89        7.51
  2.93       -0.00        0.04        1.41        0.59        0.01       66.48      -22.92     -724.15        8.88        7.50
  2.94       -0.00        0.02        1.42        0.58        0.01       66.09      -22.85     -721.83        8.86        7.50
  2.95       -0.00        0.01        1.43        0.58        0.00       65.70      -22.77     -719.51        8.84        7.50
  2.96       -3.14        0.00        1.43        0.58        0.00       65.30      -22.70     -717.18        8.83        7.50
  2.97       -3.14        0.01        1.44        0.58        0.00       64.91      -22.62     -714.85        8.80        7.50
  2.98        3.14        0.02        1.44        0.57        0.01       64.51      -22.55     -712.52        8.77        7.50
  2.99       -3.14        0.03        1.45        0.57        0.01       64.11      -22.48     -710.18        8.75        7.50
  3.00        3.14        0.04        1.46        0.57        0.01       63.71      -22.40     -707.84        8.72        7.49
  3.01       -3.14        0.05        1.46        0.57        0.01       63.32      -22.33     -705.50        8.70        7.49
  3.02        3.14        0.06        1.47        0.56        0.02       62.92      -22.25     -703.17        8.67        7.49
  3.03       -3.14        0.07        1.48        0.56        0.02       62.52      -22.18     -700.85        8.65        7.49
  3.04        3.14        0.07        1.48        0.56        0.02       62.13      -22.11     -698.54        8.62        7.49
  3.05       -3.14        0.07        1.49        0.56        0.02       61.74      -22.03     -696.24        8.60        7.49
  3.06        3.14        0.08        1.49        0.55        0.02       61.35      -21.96     -693.95        8.58        7.49
  3.07       -3.14        0.08        1.50        0.55        0.02       43.28      -18.99     -594.84        8.56        7.48
  3.08        3.14        0.08        1.51        0.55        0.02       43.11      -18.96     -593.76        8.55        7.48
  3.09       -3.14        0.08        1.51        0.55        0.02       42.94      -18.92     -592.67        8.54        7.48
  3.10        3.14        0.08        1.52        0.55        0.02       42.77      -18.89     -591.60        8.53        7.48
  3.11       -3.14        0.07        1.53        0.55        0.02       42.60      -18.85     -590.52        8.52        7.48
  3.12        3.14        0.07        1.53        0.54        0.02       42.43      -18.81     -589.46        8.52        7.48
  3.13       -3.14        0.06        1.54        0.54        0.02       42.27      -18.78     -588.40        8.51        7.48
  3.14        3.14        0.06        1.54        0.54        0.02       42.10      -18.74     -587.34        8.50        7.48
  3.15        3.14        0.05        1.55        0.54        0.01       41.94      -18.71     -586.29        8.50        7.47
  3.16       -3.14        0.05        1.55        0.54        0.01       41.78      -18.67     -585.24        8.49        7.47
  3.17       -3.14        0.04        1.56        0.54        0.01       41.61      -18.64     -584.20        8.48        7.47
  3.18        3.14        0.03        1.57        0.54        0.01       41.45      -18.60     -583.16        8.48        7.47
  3.19       -3.14        0.02        1.57        0.54        0.01       41.29      -18.57     -582.13        8.47        7.47
  3.20        3.14        0.01        1.58        0.54        0.00       41.13      -18.53     -581.10        8.47        7.47
  3.21        3.14        0.01        1.58        0.53        0.00       40.97      -18.50     -580.08        8.46        7.47
  3.22       -0.00        0.00        1.59        0.53        0.00       40.81      -18.46     -579.06        8.45        7.46
  3.23       -0.00        0.01        1.60        0.53        0.00       40.65      -18.43     -578.05        8.44        7.46
  3.24       -0.00        0.02        1.60        0.53        0.00       40.50      -18.39     -577.04        8.43        7.46
  3.25       -0.00        0.03        1.61        0.53        0.01       40.34      -18.36     -576.04        8.42        7.46
  3.26       -0.00        0.03        1.61        0.53        0.01       40.18      -18.33     -575.04        8.41        7.46
  3.27       -0.00        0.04        1.62        0.53        0.01       40.03      -18.29     -574.05        8.40        7.46
  3.28       -0.00        0.05        1.62        0.53        0.01       39.87      -18.26     -573.07        8.39        7.46
  3.29       -0.00        0.05        1.63        0.53        0.01       39.72      -18.23     -572.09        8.38        7.46
  3.30       -0.00        0.06        1.63        0.53        0.01       39.57      -18.19     -571.11        8.37        7.45
  3.31       -0.00        0.06        1.64        0.53        0.02       39.42      -18.16     -570.14        8.36        7.45
  3.32       -0.00        0.06        1.65        0.52        0.02       39.27      -18.13     -569.17        8.35        7.45
  3.33       -0.00        0.07        1.65        0.52        0.02       39.12      -18.10     -568.21        8.34        7.45
  3.34       -0.00        0.07        1.66        0.52        0.02       38.97      -18.06     -567.26        8.33        7.45
  3.35       -0.00        0.07        1.66        0.52        0.02       38.82      -18.03     -566.31        8.32        7.45
  3.36       -0.00        0.07        1.67        0.52        0.02       38.67      -18.00     -565.36        8.31        7.45
  3.37       -0.00        0.07        1.67        0.52        0.02       38.52      -17.97     -564.42        8.30        7.45
  3.38       -0.00        0.07        1.68        0.52        0.02       38.38      -17.94     -563.49        8.30        7.45
  3.39       -0.00        0.07        1.68        0.52        0.02       38.23      -17.91     -562.56        8.29        7.44
  3.40       -0.00        0.06        1.69        0.52        0.02       38.09      -17.88     -561.63        8.28        7.44
  3.41       -0.00        0.06        1.69        0.52        0.02       37.94      -17.84     -560.71        8.28        7.44
  3.42       -0.00        0.06        1.70        0.51        0.01       37.80      -17.81     -559.80        8.27        7.44
  3.43       -0.00        0.05        1.70        0.51        0.01       37.66      -17.78     -558.89        8.26        7.44
  3.44       -0.00        0.05        1.71        0.51        0.01       37.52      -17.75     -557.99        8.26        7.44
  3.45       -0.00        0.04        1.71        0.51        0.01       37.38      -17.72     -557.09        8.25        7.44
  3.46       -0.00        0.04        1.72        0.51        0.01       37.24      -17.69     -556.19        8.25        7.44
  3.47       -0.00        0.03        1.72        0.51        0.01       37.10      -17.66     -555.31        8.24        7.43
  3.48       -0.00        0.03        1.73        0.51        0.01       36.96      -17.63     -554.42        8.23        7.43
  3.49       -0.00        0.02        1.73        0.51        0.01       36.83      -17.60     -553.55        8.23        7.43
  3.50       -0.00        0.02        1.74        0.51        0.00       36.69      -17.57     -552.68        8.22        7.43
  3.51        0.00        0.01        1.74        0.51        0.00       36.55      -17.54     -551.81        8.22        7.43
  3.52        0.00        0.01        1.75        0.51        0.00       36.42      -17.52     -550.95        8.21        7.43
  3.53        0.00        0.00        1.75        0.50        0.00       36.29      -17.49     -550.09        8.21        7.43
