     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 10.63        1.32        1.32      279.59    0.86E+05    0.11E+01      335.20        2.30
 10.64        1.32        1.32      279.58    0.86E+05    0.11E+01      335.19        2.30
 10.65        1.32        1.32      279.57    0.86E+05    0.11E+01      335.19        2.30
 10.66        1.32        1.32      279.56    0.86E+05    0.11E+01      335.19        2.30
 10.67        1.32        1.32      279.56    0.86E+05    0.11E+01      335.18        2.30
 10.68        1.32        1.32      279.55    0.86E+05    0.11E+01      335.18        2.30
 10.69        1.33        1.32      279.54    0.86E+05    0.11E+01      335.17        2.30
 10.70        1.33        1.33      279.53    0.86E+05    0.11E+01      335.17        2.30
 10.71        1.33        1.33      279.52    0.86E+05    0.11E+01      335.16        2.30
 10.72        1.33        1.33      279.52    0.86E+05    0.11E+01      335.16        2.30
 10.73        1.33        1.33      279.51    0.86E+05    0.11E+01      335.15        2.30
 10.74        1.33        1.33      279.50    0.86E+05    0.11E+01      335.15        2.30
 10.75        1.33        1.33      279.49    0.86E+05    0.11E+01      335.14        2.30
 10.76        1.33        1.33      279.48    0.86E+05    0.11E+01      335.14        2.30
 10.77        1.33        1.33      279.48    0.86E+05    0.11E+01      335.13        2.30
 10.78        1.34        1.34      279.47    0.86E+05    0.11E+01      335.13        2.30
 10.79        1.34        1.34      279.46    0.86E+05    0.11E+01      335.12        2.30
 10.80        1.34        1.34      279.45    0.86E+05    0.11E+01      335.12        2.30
 10.81        1.34        1.34      279.44    0.86E+05    0.11E+01      335.11        2.30
 10.82        1.34        1.34      279.44    0.86E+05    0.11E+01      335.11        2.30
 10.83        1.34        1.34      279.43    0.86E+05    0.11E+01      335.10        2.30
 10.84        1.34        1.34      279.42    0.86E+05    0.11E+01      335.10        2.30
 10.85        1.34        1.34      279.41    0.86E+05    0.11E+01      335.10        2.30
 10.86        1.35        1.35      279.41    0.86E+05    0.11E+01      335.09        2.30
 10.87        1.35        1.35      279.40    0.86E+05    0.11E+01      335.09        2.30
 10.88        1.35        1.35      279.39    0.86E+05    0.11E+01      335.08        2.30
 10.89        1.35        1.35      279.38    0.86E+05    0.11E+01      335.08        2.30
 10.90        1.35        1.35      279.37    0.86E+05    0.11E+01      335.07        2.30
 10.91        1.35        1.35      279.37    0.86E+05    0.11E+01      335.07        2.30
 10.92        1.35        1.35      279.36    0.86E+05    0.11E+01      335.06        2.30
 10.93        1.35        1.35      279.35    0.86E+05    0.11E+01      335.06        2.30
 10.94        1.36        1.35      279.34    0.86E+05    0.11E+01      335.05        2.30
 10.95        1.36        1.36      279.33    0.86E+05    0.11E+01      335.05        2.30
 10.96        1.36        1.36      279.33    0.86E+05    0.11E+01      335.04        2.30
 10.97        1.36        1.36      279.32    0.86E+05    0.11E+01      335.04        2.30
 10.98        1.36        1.36      279.31    0.86E+05    0.11E+01      335.03        2.30
 10.99        1.36        1.36      279.30    0.86E+05    0.11E+01      335.03        2.30
 11.00        1.36        1.36      279.30    0.86E+05    0.11E+01      335.03        2.31
 11.01        1.36        1.36      279.29    0.86E+05    0.11E+01      335.02        2.31
 11.02        1.36        1.36      279.28    0.86E+05    0.11E+01      335.02        2.31
 11.03        1.37        1.37      279.27    0.86E+05    0.11E+01      335.01        2.31
 11.04        1.37        1.37      279.26    0.86E+05    0.11E+01      335.01        2.31
 11.05        1.37        1.37      279.26    0.86E+05    0.11E+01      335.00        2.31
 11.06        1.37        1.37      279.25    0.86E+05    0.11E+01      335.00        2.31
 11.07        1.37        1.37      279.24    0.86E+05    0.11E+01      334.99        2.31
 11.08        1.37        1.37      279.23    0.86E+05    0.11E+01      334.99        2.31
 11.09        1.37        1.37      279.23    0.86E+05    0.11E+01      334.98        2.31
 11.10        1.37        1.37      279.22    0.86E+05    0.11E+01      334.98        2.31
 11.11        1.38        1.38      279.21    0.86E+05    0.11E+01      334.97        2.31
 11.12        1.38        1.38      279.20    0.86E+05    0.11E+01      334.97        2.31
 11.13        1.38        1.38      279.20    0.86E+05    0.11E+01      334.96        2.31
 11.14        1.38        1.38      279.19    0.86E+05    0.11E+01      334.96        2.31
 11.15        1.38        1.38      279.18    0.86E+05    0.11E+01      334.96        2.31
 11.16        1.38        1.38      279.17    0.86E+05    0.11E+01      334.95        2.31
 11.17        1.38        1.38      279.16    0.86E+05    0.11E+01      334.95        2.31
 11.18        1.38        1.38      279.16    0.86E+05    0.11E+01      334.94        2.31
 11.19        1.39        1.38      279.15    0.86E+05    0.11E+01      334.94        2.31
 11.20        1.39        1.39      279.14    0.86E+05    0.11E+01      334.93        2.31
 11.21        1.39        1.39      279.13    0.86E+05    0.11E+01      334.93        2.31
 11.22        1.39        1.39      279.13    0.86E+05    0.11E+01      334.92        2.31
 11.23        1.39        1.39      279.12    0.86E+05    0.11E+01      334.92        2.31
 11.24        1.39        1.39      279.11    0.86E+05    0.11E+01      334.91        2.31
 11.25        1.39        1.39      279.10    0.86E+05    0.11E+01      334.91        2.31
 11.26        1.39        1.39      279.10    0.86E+05    0.11E+01      334.90        2.31
 11.27        1.39        1.39      279.09    0.86E+05    0.11E+01      334.90        2.31
 11.28        1.40        1.40      279.08    0.86E+05    0.11E+01      334.90        2.31
 11.29        1.40        1.40      279.07    0.86E+05    0.11E+01      334.89        2.31
 11.30        1.40        1.40      279.07    0.86E+05    0.11E+01      334.89        2.31
 11.31        1.40        1.40      279.06    0.86E+05    0.11E+01      334.88        2.31
 11.32        1.40        1.40      279.05    0.86E+05    0.11E+01      334.88        2.31
 11.33        1.40        1.40      279.04    0.86E+05    0.11E+01      334.87        2.31
 11.34        1.40        1.40      279.03    0.86E+05    0.11E+01      334.87        2.31
 11.35        1.40        1.40      279.03    0.86E+05    0.11E+01      334.86        2.31
 11.36        1.40        1.40      279.02    0.86E+05    0.11E+01      334.86        2.31
 11.37        1.41        1.41      279.01    0.86E+05    0.11E+01      334.85        2.31
 11.38        1.41        1.41      279.00    0.86E+05    0.11E+01      334.85        2.31
 11.39        1.41        1.41      279.00    0.86E+05    0.11E+01      334.85        2.32
 11.40        1.41        1.41      278.99    0.86E+05    0.11E+01      334.84        2.32
 11.41        1.41        1.41      278.98    0.85E+05    0.11E+01      334.84        2.32
 11.42        1.41        1.41      278.97    0.85E+05    0.11E+01      334.83        2.32
 11.43        1.41        1.41      278.97    0.85E+05    0.11E+01      334.83        2.32
 11.44        1.41        1.41      278.96    0.85E+05    0.11E+01      334.82        2.32
 11.45        1.42        1.42      278.95    0.85E+05    0.11E+01      334.82        2.32
 11.46        1.42        1.42      278.94    0.85E+05    0.11E+01      334.81        2.32
 11.47        1.42        1.42      278.94    0.85E+05    0.11E+01      334.81        2.32
 11.48        1.42        1.42      278.93    0.85E+05    0.11E+01      334.81        2.32
 11.49        1.42        1.42      278.92    0.85E+05    0.11E+01      334.80        2.32
 11.50        1.42        1.42      278.91    0.85E+05    0.11E+01      334.80        2.32
 11.51        1.42        1.42      278.91    0.85E+05    0.11E+01      334.79        2.32
 11.52        1.42        1.42      278.90    0.85E+05    0.11E+01      334.79        2.32
 11.53        1.42        1.42      278.89    0.85E+05    0.11E+01      334.78        2.32
 11.54        1.43        1.43      278.88    0.85E+05    0.11E+01      334.78        2.32
 11.55        1.43        1.43      278.88    0.85E+05    0.11E+01      334.77        2.32
 11.56        1.43        1.43      278.87    0.85E+05    0.11E+01      334.77        2.32
 11.57        1.43        1.43      278.86    0.85E+05    0.11E+01      334.76        2.32
 11.58        1.43        1.43      278.85    0.85E+05    0.11E+01      334.76        2.32
 11.59        1.43        1.43      278.85    0.85E+05    0.11E+01      334.76        2.32
 11.60        1.43        1.43      278.84    0.85E+05    0.11E+01      334.75        2.32
 11.61        1.43        1.43      278.83    0.85E+05    0.11E+01      334.75        2.32
 11.62        1.43        1.43      278.82    0.85E+05    0.11E+01      334.74        2.32
 11.63        1.44        1.44      278.82    0.85E+05    0.11E+01      334.74        2.32
 11.64        1.44        1.44      278.81    0.85E+05    0.11E+01      334.73        2.32
 11.65        1.44        1.44      278.80    0.85E+05    0.11E+01      334.73        2.32
 11.66        1.44        1.44      278.79    0.85E+05    0.11E+01      334.72        2.32
 11.67        1.44        1.44      278.79    0.85E+05    0.11E+01      334.72        2.32
 11.68        1.44        1.44      278.78    0.85E+05    0.11E+01      334.72        2.32
 11.69        1.44        1.44      278.77    0.85E+05    0.11E+01      334.71        2.32
 11.70        1.44        1.44      278.77    0.85E+05    0.11E+01      334.71        2.32
 11.71        1.45        1.44      278.76    0.85E+05    0.11E+01      334.70        2.32
 11.72        1.45        1.45      278.75    0.85E+05    0.11E+01      334.70        2.32
 11.73        1.45        1.45      278.74    0.85E+05    0.11E+01      334.69        2.32
 11.74        1.45        1.45      278.74    0.85E+05    0.11E+01      334.69        2.32
 11.75        1.45        1.45      278.73    0.85E+05    0.11E+01      334.68        2.32
 11.76        1.45        1.45      278.72    0.85E+05    0.11E+01      334.68        2.32
 11.77        1.45        1.45      278.71    0.85E+05    0.11E+01      334.68        2.33
 11.78        1.45        1.45      278.71    0.85E+05    0.11E+01      334.67        2.33
 11.79        1.45        1.45      278.70    0.85E+05    0.11E+01      334.67        2.33
 11.80        1.46        1.46      278.69    0.85E+05    0.11E+01      334.66        2.33
 11.81        1.46        1.46      278.68    0.85E+05    0.11E+01      334.66        2.33
 11.82        1.46        1.46      278.68    0.85E+05    0.11E+01      334.65        2.33
 11.83        1.46        1.46      278.67    0.85E+05    0.11E+01      334.65        2.33
 11.84        1.46        1.46      278.66    0.85E+05    0.11E+01      334.64        2.33
 11.85        1.46        1.46      278.66    0.85E+05    0.11E+01      334.64        2.33
 11.86        1.46        1.46      278.65    0.85E+05    0.11E+01      334.64        2.33
 11.87        1.46        1.46      278.64    0.85E+05    0.11E+01      334.63        2.33
 11.88        1.46        1.46      278.63    0.85E+05    0.11E+01      334.63        2.33
 11.89        1.47        1.47      278.63    0.85E+05    0.11E+01      334.62        2.33
 11.90        1.47        1.47      278.62    0.85E+05    0.11E+01      334.62        2.33
 11.91        1.47        1.47      278.61    0.85E+05    0.11E+01      334.61        2.33
 11.92        1.47        1.47      278.60    0.85E+05    0.11E+01      334.61        2.33
 11.93        1.47        1.47      278.60    0.85E+05    0.11E+01      334.61        2.33
 11.94        1.47        1.47      278.59    0.85E+05    0.11E+01      334.60        2.33
 11.95        1.47        1.47      278.58    0.85E+05    0.11E+01      334.60        2.33
 11.96        1.47        1.47      278.58    0.85E+05    0.11E+01      334.59        2.33
 11.97        1.47        1.47      278.57    0.85E+05    0.11E+01      334.59        2.33
 11.98        1.48        1.48      278.56    0.85E+05    0.11E+01      334.58        2.33
 11.99        1.48        1.48      278.55    0.85E+05    0.11E+01      334.58        2.33
 12.00        1.48        1.48      278.55    0.85E+05    0.11E+01      334.57        2.33
