     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
  2.93        0.00        0.07        1.39        0.60        0.02       68.19      -23.24     -734.20        8.96        7.50
  2.94        0.00        0.06        1.39        0.60        0.02       67.80      -23.17     -731.90        8.94        7.50
  2.95        0.00        0.05        1.40        0.59        0.01       67.41      -23.09     -729.59        8.92        7.50
  2.96        0.00        0.04        1.41        0.59        0.01       67.02      -23.02     -727.29        8.90        7.50
  2.97        0.00        0.03        1.41        0.59        0.01       66.63      -22.95     -724.97        8.89        7.50
  2.98       -0.00        0.03        1.42        0.59        0.01       66.23      -22.87     -722.66        8.87        7.50
  2.99       -0.00        0.02        1.42        0.58        0.00       65.84      -22.80     -720.34        8.85        7.50
  3.00       -0.00        0.01        1.43        0.58        0.00       65.44      -22.73     -718.01        8.83        7.49
  3.01       -3.14        0.00        1.44        0.58        0.00       65.05      -22.65     -715.69        8.81        7.49
  3.02       -3.14        0.01        1.44        0.57        0.00       64.65      -22.58     -713.38        8.79        7.49
  3.03       -3.14        0.02        1.45        0.57        0.00       64.26      -22.51     -711.07        8.76        7.49
  3.04        3.14        0.02        1.45        0.57        0.01       63.87      -22.43     -708.78        8.74        7.49
  3.05        3.14        0.03        1.46        0.57        0.01       63.48      -22.36     -706.50        8.71        7.49
  3.06       -3.14        0.04        1.47        0.56        0.01       63.10      -22.29     -704.22        8.69        7.49
  3.07       -3.14        0.04        1.47        0.56        0.01       62.71      -22.22     -701.96        8.67        7.48
  3.08        3.14        0.05        1.48        0.56        0.01       62.33      -22.14     -699.70        8.65        7.48
  3.09        3.14        0.05        1.49        0.56        0.01       61.95      -22.07     -697.45        8.62        7.48
  3.10       -3.14        0.05        1.49        0.55        0.01       61.57      -22.00     -695.22        8.60        7.48
  3.11        3.14        0.05        1.50        0.55        0.01       61.19      -21.93     -692.99        8.58        7.48
  3.12       -3.14        0.05        1.50        0.55        0.01       43.21      -18.98     -594.41        8.56        7.48
  3.13        3.14        0.05        1.51        0.55        0.01       43.04      -18.94     -593.36        8.56        7.48
  3.14       -3.14        0.05        1.52        0.55        0.01       42.88      -18.91     -592.31        8.55        7.48
  3.15        3.14        0.05        1.52        0.55        0.01       42.72      -18.87     -591.26        8.54        7.47
  3.16       -3.14        0.05        1.53        0.55        0.01       42.55      -18.84     -590.22        8.53        7.47
  3.17        3.14        0.05        1.53        0.54        0.01       42.39      -18.80     -589.18        8.52        7.47
  3.18       -3.14        0.04        1.54        0.54        0.01       42.23      -18.77     -588.15        8.51        7.47
  3.19        3.14        0.04        1.54        0.54        0.01       42.07      -18.73     -587.12        8.51        7.47
  3.20        3.14        0.04        1.55        0.54        0.01       41.91      -18.70     -586.10        8.50        7.47
  3.21       -3.14        0.03        1.56        0.54        0.01       41.75      -18.67     -585.08        8.49        7.47
  3.22        3.14        0.03        1.56        0.54        0.01       41.59      -18.63     -584.07        8.49        7.46
  3.23       -3.14        0.02        1.57        0.54        0.01       41.44      -18.60     -583.07        8.48        7.46
  3.24        3.14        0.02        1.57        0.54        0.00       41.28      -18.56     -582.06        8.47        7.46
  3.25       -3.14        0.01        1.58        0.54        0.00       41.12      -18.53     -581.07        8.47        7.46
  3.26        3.14        0.00        1.58        0.53        0.00       40.97      -18.50     -580.07        8.46        7.46
  3.27        0.00        0.00        1.59        0.53        0.00       40.81      -18.46     -579.09        8.45        7.46
  3.28        0.00        0.01        1.59        0.53        0.00       40.66      -18.43     -578.10        8.44        7.46
  3.29        0.00        0.01        1.60        0.53        0.00       40.51      -18.40     -577.13        8.43        7.46
  3.30        0.00        0.02        1.61        0.53        0.00       40.36      -18.36     -576.16        8.42        7.45
  3.31        0.00        0.02        1.61        0.53        0.01       40.21      -18.33     -575.19        8.41        7.45
  3.32        0.00        0.03        1.62        0.53        0.01       40.06      -18.30     -574.23        8.40        7.45
  3.33       -0.00        0.03        1.62        0.53        0.01       39.91      -18.27     -573.27        8.39        7.45
  3.34       -0.00        0.04        1.63        0.53        0.01       39.76      -18.24     -572.32        8.38        7.45
  3.35       -0.00        0.04        1.63        0.53        0.01       39.61      -18.20     -571.37        8.37        7.45
  3.36       -0.00        0.04        1.64        0.53        0.01       39.46      -18.17     -570.43        8.37        7.45
  3.37       -0.00        0.04        1.64        0.52        0.01       39.32      -18.14     -569.49        8.36        7.45
  3.38       -0.00        0.05        1.65        0.52        0.01       39.17      -18.11     -568.56        8.35        7.45
  3.39       -0.00        0.05        1.65        0.52        0.01       39.03      -18.08     -567.63        8.34        7.44
  3.40       -0.00        0.05        1.66        0.52        0.01       38.88      -18.05     -566.71        8.33        7.44
  3.41       -0.00        0.05        1.66        0.52        0.01       38.74      -18.02     -565.80        8.32        7.44
  3.42       -0.00        0.05        1.67        0.52        0.01       38.60      -17.98     -564.88        8.32        7.44
  3.43       -0.00        0.05        1.67        0.52        0.01       38.46      -17.95     -563.98        8.31        7.44
  3.44       -0.00        0.05        1.68        0.52        0.01       38.31      -17.92     -563.08        8.30        7.44
  3.45       -0.00        0.05        1.68        0.52        0.01       38.17      -17.89     -562.18        8.29        7.44
  3.46       -0.00        0.04        1.69        0.52        0.01       38.04      -17.86     -561.29        8.29        7.44
  3.47       -0.00        0.04        1.69        0.52        0.01       37.90      -17.83     -560.41        8.28        7.43
  3.48       -0.00        0.04        1.70        0.51        0.01       37.76      -17.80     -559.53        8.27        7.43
  3.49       -0.00        0.04        1.70        0.51        0.01       37.62      -17.77     -558.65        8.27        7.43
  3.50       -0.00        0.03        1.71        0.51        0.01       37.49      -17.75     -557.78        8.26        7.43
  3.51       -0.00        0.03        1.71        0.51        0.01       37.35      -17.72     -556.92        8.25        7.43
  3.52       -0.00        0.03        1.72        0.51        0.01       37.22      -17.69     -556.06        8.25        7.43
  3.53       -0.00        0.02        1.72        0.51        0.01       37.08      -17.66     -555.20        8.24        7.43
